canonical_organism,canonical_drug,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_tested,n_susceptible,n_intermediate,n_resistant,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Candida parapsilosis,Micafungin,Echinocandin,ITA,2017,Intravenous/IV Line,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2017,Unknown,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2017,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2018,Blood culture,51,51,51,0,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2018,Intravenous/IV Line,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2018,Lower Respiratory Tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2018,Unknown,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2019,Blood culture,46,46,46,0,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2019,Intravenous/IV Line,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2019,Unknown,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2019,Ureteral catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2020,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2020,Blood culture,24,24,24,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2020,Unknown,18,18,18,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2020,Ureteral catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2021,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2021,Blood culture,31,31,31,0,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2021,Intravenous/IV Line,14,14,14,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2021,Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2021,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2022,Blood culture,33,33,33,0,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2022,Invasive pulmonary,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2022,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2022,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2023,Blood culture,17,17,17,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2023,Unknown,14,14,14,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ITA,2024,Blood culture,19,19,19,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,JPN,2022,Blood culture,11,11,11,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2010,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2011,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2012,Blood culture,7,7,6,1,0,1.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2013,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2014,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2014,Intravenous/IV Line,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2015,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2015,Intravenous/IV Line,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2015,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2016,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2016,Intravenous/IV Line,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2017,Blood culture,18,18,18,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2018,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2018,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2018,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2019,Blood culture,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2019,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2020,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2021,Blood culture,12,12,12,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2021,Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2022,Blood culture,12,12,12,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2023,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,KOR,2024,Blood culture,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2010,Ascitic fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2010,Blood culture,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2010,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2011,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2011,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2012,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2013,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2014,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2014,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2014,Cerebrospinal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2014,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2015,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2015,Peritoneal fluid,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2016,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2016,GI tract/bowel,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2016,Intravenous/IV Line,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2016,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2017,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2017,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2018,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2019,Blood culture,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2019,Bone/Joint culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2020,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2021,Blood culture,20,20,20,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2021,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2022,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2022,Cerebrospinal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2022,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2023,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,MEX,2023,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2011,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2011,Unknown,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2012,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2013,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2013,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2014,Unknown,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2015,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2016,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2016,Cerebrospinal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2016,Sputum,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2016,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2017,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2017,Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2018,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2018,Cerebrospinal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2019,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2019,Cerebrospinal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2020,Aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2020,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2021,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2021,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2022,Aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2022,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2023,Aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2023,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2024,Aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2024,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2024,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,NZL,2024,Tissue,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PAN,2021,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PAN,2021,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PAN,2022,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PAN,2022,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PAN,2022,Tissue,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PAN,2023,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PAN,2023,Ureteral catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PAN,2024,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2018,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2018,Peritoneal fluid,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2019,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2019,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2019,Ureteral catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2019,Urine/Urinary tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2020,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2020,Eye/conjunctiva,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2021,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2021,Peritoneal fluid,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2022,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2023,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2023,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2023,Intravenous/IV Line,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2023,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2024,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PHL,2024,Intravenous/IV Line,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2010,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2011,Blood culture,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2011,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2013,Blood culture,11,11,11,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2013,Bone/Joint culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2013,Cerebrospinal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2013,Lower Respiratory Tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2014,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2015,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,PRT,2015,Intravenous/IV Line,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ROU,2014,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ROU,2015,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ROU,2023,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,ROU,2024,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,RUS,2012,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,RUS,2013,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,RUS,2015,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SGP,2011,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SGP,2011,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SGP,2012,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SGP,2014,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SGP,2015,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2010,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2011,Blood culture,10,10,10,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2023,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2023,Unknown,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2023,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2024,Genital tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2024,Intravenous/IV Line,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2024,Lower Respiratory Tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2024,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVK,2024,Ureteral catheter,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVN,2014,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVN,2015,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVN,2017,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVN,2018,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVN,2019,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVN,2020,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida parapsilosis,Micafungin,Echinocandin,SVN,2021,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
