canonical_organism,canonical_drug,drug_class,dosing_variant,iso3_country,parsed_year,body_site,n_isolates_in_stratum,n_tested,n_resistant,n_intermediate,n_susceptible,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2017,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2017,HEENT: Middle ear,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2017,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2017,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2017,Respiratory: Sputum,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2017,Respiratory: Transtracheal aspirate,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2018,CVS: Blood,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2018,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2018,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2018,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2019,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2020,CVS: Blood,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2020,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2020,Respiratory: Endotracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2020,Respiratory: Other,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2020,Respiratory: Sputum,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2020,Unknown,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2021,CVS: Blood,8,8,0,1,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2021,Respiratory: Endotracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2021,Respiratory: Other,7,7,0,1,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PAK,2021,Respiratory: Sputum,11,11,0,0,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PHL,2016,CVS: Blood,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PHL,2016,HEENT: Middle ear,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PHL,2016,Respiratory: Sputum,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PHL,2016,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,PHL,2017,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,ROU,2015,HEENT: Middle ear,52,52,1,35,16,1.0,0.019230769230769232,0.019230769230769232,0.0,0.019230769230769232,False,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,ROU,2015,Respiratory: Bronchoalveolar lavage,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,ROU,2015,Respiratory: Endotracheal aspirate,50,50,1,31,18,1.0,0.02,0.02,0.0,0.02,False,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,ROU,2015,Respiratory: Other,77,77,1,32,44,1.0,0.012987012987012988,0.012987012987012988,0.0,0.012987012987012988,False,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,ROU,2015,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,ROU,2015,Respiratory: Sputum,22,22,3,4,15,1.0,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,ROU,2016,Respiratory: Endotracheal aspirate,16,16,3,6,7,1.0,0.1875,0.1875,0.0,0.1875,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,ROU,2016,Respiratory: Other,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,ROU,2016,Respiratory: Sputum,7,7,1,2,4,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2014,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2014,Respiratory: Sinuses,13,13,0,3,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2015,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2015,HEENT: Middle ear,19,19,1,3,15,1.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2015,Respiratory: Bronchoalveolar lavage,35,35,4,1,30,1.0,0.11428571428571428,0.11428571428571428,0.0,0.11428571428571428,False,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2015,Respiratory: Endotracheal aspirate,7,7,1,0,6,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2015,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2015,Respiratory: Sinuses,89,89,2,14,73,1.0,0.02247191011235955,0.02247191011235955,0.0,0.02247191011235955,False,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2015,Respiratory: Sputum,80,80,3,11,66,1.0,0.0375,0.0375,0.0,0.0375,False,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2016,HEENT: Middle ear,4,4,0,1,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,RUS,2016,Respiratory: Sputum,27,27,0,0,27,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2015,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2015,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2016,CVS: Blood,7,7,0,1,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2016,HEENT: Ears,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2016,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2016,Respiratory: Sputum,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2016,Respiratory: Transtracheal aspirate,10,10,0,3,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2017,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2017,HEENT: Ears,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2017,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2017,Respiratory: Sputum,5,5,0,2,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SAU,2017,Respiratory: Transtracheal aspirate,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SGP,2016,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SGP,2016,Respiratory: Sinuses,5,5,0,2,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SGP,2016,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SGP,2016,Respiratory: Transtracheal aspirate,9,9,1,4,4,1.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SGP,2017,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SGP,2017,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SGP,2017,Respiratory: Sputum,7,7,3,2,2,1.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SGP,2017,Respiratory: Transtracheal aspirate,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2014,CVS: Blood,4,4,0,1,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2014,HEENT: Middle ear,13,13,0,7,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2014,Respiratory: Bronchoalveolar lavage,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2014,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2014,Respiratory: Sinuses,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2015,CVS: Blood,10,10,1,5,4,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2015,HEENT: Middle ear,36,36,2,22,12,1.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,False,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2015,Respiratory: Bronchoalveolar lavage,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2015,Respiratory: Other,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2015,Respiratory: Sinuses,11,11,0,7,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SRB,2015,Respiratory: Sputum,6,6,1,2,3,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2015,CVS: Blood,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2015,HEENT: Middle ear,13,13,0,1,12,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Bronchoalveolar lavage,15,15,0,6,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Endotracheal aspirate,5,5,0,2,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Other,12,12,0,4,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Sinuses,20,20,0,11,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Sputum,14,14,0,3,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2016,HEENT: Middle ear,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2016,Respiratory: Bronchoalveolar lavage,4,4,0,2,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2016,Respiratory: Other,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2016,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,SVK,2016,Respiratory: Sputum,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2015,CVS: Blood,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2015,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2015,Respiratory: Sinuses,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2015,Respiratory: Sputum,6,6,0,2,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2016,CVS: Blood,13,13,0,8,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2016,HEENT: Middle ear,4,4,0,3,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2016,Respiratory: Sputum,16,16,0,9,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2016,Respiratory: Transtracheal aspirate,8,8,0,5,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2017,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2017,HEENT: Middle ear,7,7,0,3,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2017,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2017,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2017,Respiratory: Sputum,16,16,0,10,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2017,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2018,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2018,Respiratory: Endotracheal aspirate,3,3,0,1,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2018,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2018,Respiratory: Sputum,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2020,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2020,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2020,Respiratory: Endotracheal aspirate,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2020,Respiratory: Sputum,10,10,0,6,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2021,CVS: Blood,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2021,HEENT: Middle ear,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2021,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2021,Respiratory: Endotracheal aspirate,7,7,0,5,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2021,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUN,2021,Respiratory: Sputum,15,15,0,5,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2015,CVS: Blood,2,2,0,1,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2015,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2015,Respiratory: Sputum,11,11,0,3,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2015,Respiratory: Transtracheal aspirate,2,2,0,2,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2016,CVS: Blood,19,19,0,8,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2016,HEENT: Middle ear,4,4,0,2,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2016,Respiratory: Bronchoalveolar lavage,17,17,0,8,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2016,Respiratory: Sputum,77,77,2,29,46,1.0,0.025974025974025976,0.025974025974025976,0.0,0.025974025974025976,False,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2016,Respiratory: Transtracheal aspirate,17,17,1,11,5,1.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2017,CVS: Blood,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2017,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2017,Respiratory: Sputum,20,20,0,9,11,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2017,Respiratory: Transtracheal aspirate,4,4,0,1,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2018,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2018,Respiratory: Endotracheal aspirate,3,3,0,2,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2018,Respiratory: Sputum,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2019,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2019,Respiratory: Other,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2019,Respiratory: Sputum,6,6,0,5,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2020,CVS: Blood,6,6,0,3,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2020,Respiratory: Bronchoalveolar lavage,6,6,0,2,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Streptococcus pneumoniae,ceftriaxone,Cephalosporin (3rd generation),,TUR,2020,Respiratory: Endotracheal aspirate,17,17,0,3,14,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
